,Unnamed: 0,Title,Production company,Cast and crew,Rank,Genre,Tickets Sold,Release Year Gross,ReleaseYear
874,877,Little Women,Columbia Pictures / Regency Enterprises,"Greta Gerwig (director/screenplay); Saoirse Ronan, Emma Watson, Florence Pugh, Eliza Scanlen, Laura Dern, Timothée Chalamet, Meryl Streep, Tracy Letts, Bob Odenkirk, James Norton, Louis Garrel, Chris Cooper",235,Drama,151426.0,1379497.0,2018
877,880,1917,Universal Pictures / DreamWorks Pictures,"Sam Mendes (director/screenplay); Krysty Wilson-Cairns (screenplay); George MacKay, Dean-Charles Chapman, Mark Strong, Andrew Scott, Richard Madden, Claire Duburcq, Colin Firth, Benedict Cumberbatch",224,Thriller/Suspense,144779.0,1326178.0,2019
879,882,Just Mercy,Warner Bros. Pictures / Participant Media,"Destin Daniel Cretton (director/screenplay), Andrew Lanham (screenplay); Michael B. Jordan, Jamie Foxx, Brie Larson, Rob Morgan, Tim Blake Nelson, Rafe Spall, O'Shea Jackson Jr., C.J. LeBlanc",332,Drama,29245.0,267881.0,2019
881,884,Clemency,Neon,"Chinonye Chukwu (director/screenplay); Alfre Woodard, Wendell Pierce, Aldis Hodge, Richard Schiff, Danielle Brooks",443,Drama,8337.0,76373.0,2019
883,887,The Grudge,Screen Gems / Stage 6 Films / Ghost House Pictures,"Nicolas Pesce (director/screenplay); Andrea Riseborough, Demián Bichir, John Cho, Betty Gilpin, Lin Shaye, Jacki Weaver",41,Horror,1071182.0,9812035.0,2020
884,888,Underwater,20th Century Fox / TSG Entertainment / Chernin Entertainment,"William Eubank (director); Brian Duffield, Adam Cozad (screenplay); Kristen Stewart, Vincent Cassel, Jessica Henwick, John Gallagher Jr., Mamoudou Athie, T.J. Miller",28,Thriller/Suspense,1887672.0,17291078.0,2020
885,889,Like a Boss,Paramount Pictures,"Miguel Arteta (director); Sam Pitman, Adam Cole-Kelly (screenplay); Tiffany Haddish, Rose Byrne, Salma Hayek, Jennifer Coolidge, Billy Porter",23,Comedy,2420252.0,22169514.0,2020
886,890,Three Christs,IFC Films,"Jon Avnet (director/screenplay); Eric Nazarian (screenplay); Richard Gere, Peter Dinklage, Walton Goggins, Bradley Whitford",236,Drama,4125.0,37788.0,2020
887,891,Dolittle,Universal Pictures / Perfect World Pictures,"Stephen Gaghan (director/screenplay); Dan Gregor, Doug Mand (screenplay); Robert Downey Jr., Antonio Banderas, Michael Sheen, Emma Thompson, Rami Malek, John Cena, Kumail Nanjiani, Octavia Spencer, Tom Holland, Craig Robinson, Ralph Fiennes, Selena Gomez, Marion Cotillard",7,Adventure,8411251.0,77047065.0,2020
888,892,The Gentlemen,STX Films / Miramax,"Guy Ritchie (director/screenplay); Matthew McConaughey, Charlie Hunnam, Henry Golding, Michelle Dockery, Jeremy Strong, Eddie Marsan, Colin Farrell, Hugh Grant",14,Action,3981637.0,36471796.0,2020
889,893,The Turning,Universal Pictures / DreamWorks Pictures / Amblin Entertainment,"Floria Sigismondi (director); Carey Hayes, Chad Hayes (screenplay); Mackenzie Davis, Finn Wolfhard, Brooklynn Prince, Joely Richardson",29,Horror,1689167.0,15472775.0,2020
890,894,The Last Full Measure,Roadside Attractions,"Todd Robinson (director/screenplay); Sebastian Stan, Christopher Plummer, William Hurt, Ed Harris, Samuel L. Jackson, Peter Fonda, LisaGay Hamilton, Jeremy Irvine, Diane Ladd, Amy Madigan, John Savage, Bradley Whitford",69,Drama,321966.0,2949212.0,2020
891,895,The Rhythm Section,Paramount Pictures / Eon Productions,"Reed Morano (director); Mark Burnell (screenplay); Blake Lively, Jude Law, Sterling K. Brown",52,Thriller/Suspense,593664.0,5437971.0,2020
892,896,Gretel & Hansel,Orion Pictures / Bron Creative,"Oz Perkins (director/screenplay); Rob Hayes (screenplay); Sophia Lillis, Sammy Leakey, Charles Babalola, Jessica De Gouw, Alice Krige",30,Horror,1675508.0,15347654.0,2020
893,897,The Assistant,Bleecker Street,"Kitty Green (director/screenplay); Julia Garner, Matthew Macfadyen",88,Drama,120121.0,1100310.0,2020
894,898,The Lodge,Neon / FilmNation Entertainment / Hammer Films,"Veronika Franz, Severin Fiala (directors/screenplay); Sergio Casci (screenplay); Riley Keough, Jaeden Martell, Lia McHugh, Richard Armitage, Alicia Silverstone",74,Horror,233505.0,2138907.0,2020
895,899,Fantasy Island,Columbia Pictures / Blumhouse Productions,"Jeff Wadlow (director/screenplay); Chris Roach, Jillian Jacobs (screenplay); Michael Peña, Maggie Q, Lucy Hale, Austin Stowell, Portia Doubleday, Jimmy O. Yang, Ryan Hansen, Michael Rooker",20,Horror,2886657.0,26441782.0,2020
896,900,The Photograph,Universal Pictures / Will Packer Productions,"Stella Meghie (director/screenplay); Issa Rae, Lakeith Stanfield, Chelsea Peretti, Lil Rel Howery, Courtney B. Vance",25,Drama,2246526.0,20578185.0,2020
897,901,Downhill,Searchlight Pictures,"Nat Faxon, Jim Rash (directors); Jesse Armstrong (screenplay); Julia Louis-Dreyfus, Will Ferrell, Miranda Otto, Zoë Chao, Zach Woods",45,Drama,904700.0,8287061.0,2020
898,902,The Call of the Wild,20th Century Studios / TSG Entertainment / 3 Arts Entertainment,"Chris Sanders (director); Michael Green (screenplay); Harrison Ford, Omar Sy, Cara Gee, Dan Stevens, Karen Gillan, Bradley Whitford",9,Adventure,6805935.0,62342368.0,2020
899,903,Brahms: The Boy II,STX Films,"William Brent Bell (director); Stacey Menear (screenplay); Katie Holmes, Owain Yeoman, Christopher Convery, Ralph Ineson",35,Horror,1376805.0,12611536.0,2020
900,904,Emma,Focus Features,"Autumn de Wilde (director); Eleanor Catton (screenplay); Anya Taylor-Joy, Johnny Flynn, Josh O'Connor, Callum Turner, Mia Goth, Miranda Hart, Bill Nighy",39,Drama,1097746.0,10055355.0,2020
901,905,Impractical Jokers: The Movie,truTV / Funny or Die,"Chris Henchy (director/screenplay); Brian Quinn, Joe Gatto, Sal Vulcano, James Murray (screenplay); Brian Quinn, Joe Gatto, Sal Vulcano, James Murray, Paula Abdul",37,Comedy,1142586.0,10466091.0,2020
902,906,The Invisible Man,Universal Pictures / Blumhouse Productions,"Leigh Whannell (director/screenplay); Elisabeth Moss, Aldis Hodge, Storm Reid, Harriet Dyer, Michael Dorman, Oliver Jackson-Cohen",8,Horror,7086686.0,64914050.0,2020
903,907,Wendy,Searchlight Pictures,"Benh Zeitlin (director/screenplay); Eliza Zeitlin (screenplay); Tommie Lynn Milazzo, Shay Walker",180,Drama,15667.0,143518.0,2020
904,908,Onward,Walt Disney Pictures / Pixar Animation Studios,"Dan Scanlon (director/screenplay); Jason Headley, Keith Bunin (screenplay); Tom Holland, Chris Pratt, Julia Louis-Dreyfus, Octavia Spencer",10,Adventure,6719993.0,61555145.0,2020
905,909,The Way Back,Warner Bros. Pictures / Bron Creative,"Gavin O'Connor (director); Brad Ingelsby (screenplay); Ben Affleck, Al Madrigal, Michaela Watkins, Janina Gavankar, Glynn Turman",32,Drama,1483680.0,13590514.0,2020
906,910,The Burnt Orange Heresy,Sony Pictures Classics,"Giuseppe Capotondi (director); Scott Smith (screenplay); Claes Bang, Elizabeth Debicki, Mick Jagger, Donald Sutherland",178,Thriller/Suspense,15742.0,144201.0,2020
907,911,Swallow,IFC Films,"Carlo Mirabella-Davis (director/screenplay); Haley Bennett, Austin Stowell, Elizabeth Marvel, David Rasche, Denis O'Hare",243,Thriller/Suspense,3648.0,33419.0,2020
908,912,First Cow,A24,"Kelly Reichardt (director/screenplay); Jonathan Raymond (screenplay); John Magaro, Orion Hall, René Auberjonois",201,Drama,11033.0,101068.0,2020
909,913,Bloodshot,Columbia Pictures / Cross Creek Pictures / Original Film,"Dave S. F. Wilson (director); Jeff Wadlow, Eric Heisserer (screenplay); Vin Diesel, Eiza González, Sam Heughan, Toby Kebbell, Lamorne Morris, Guy Pearce",40,Action,1094081.0,10021787.0,2020
910,914,The Hunt,Universal Pictures / Blumhouse Productions,"Craig Zobel (director); Nick Cuse, Damon Lindelof (screenplay); Betty Gilpin, Ike Barinholtz, Amy Madigan, Emma Roberts, Ethan Suplee, Hilary Swank",51,Thriller/Suspense,634552.0,5812500.0,2020
911,915,I Still Believe,Lionsgate,"Erwin Brothers (directors); Jon Erwin, Jon Gunn (screenplay); KJ Apa, Britt Robertson, Shania Twain, Gary Sinise",38,Drama,1136463.0,10410004.0,2020
912,916,The Roads Not Taken,Bleecker Street / Focus Features,"Sally Potter (director/screenplay); Javier Bardem, Elle Fanning, Laura Linney, Salma Hayek",357,Drama,384.0,3518.0,2020
913,917,Resistance,IFC Films,"Jonathan Jakubowicz (director/screenplay); Jesse Eisenberg, Ed Harris, Clémence Poésy, Matthias Schweighöfer, Félix Moati, Karl Markovics, Vica Kerekes, Bella Ramsey, Édgar Ramírez",326,Drama,814.0,7464.0,2020
914,918,We Summon the Darkness,Saban Films,"Marc Meyers (director); Alan Trezza (screenplay); Alexandra Daddario, Keean Johnson, Logan Miller, Maddie Hasson, Amy Forsyth, Austin Swift, Johnny Knoxville",216,Horror,6636.0,60794.0,2020
915,919,Extraction,Netflix / AGBO,"Sam Hargrave (director); Joe Russo (screenplay); Chris Hemsworth, Rudhraksh Jaiswal, Randeep Hooda, Golshifteh Farahani, Pankaj Tripathi, David Harbour",596,Thriller/Suspense,1989.0,16775.0,2015
916,920,The Wretched,IFC Midnight,"The Pierce Brothers (director/screenplay); John-Paul Howard, Piper Curda, Zarah Mahler, Kevin Bigley",77,Horror,198192.0,1815440.0,2020
917,921,Becky,YP / Redbox Entertainment,"Jonathan Milott, Cary Murnion (director); Nick Morris, Lane Skye, Ruckus Skye (screenplay); Lulu Wilson, Kevin James, Joel McHale",94,Thriller/Suspense,109481.0,1002852.0,2020
918,922,Relic,IFC Midnight / Nine Stories Productions / AGBO,"Natalie Erika James (director/screenplay); Christian White (screenplay); Emily Mortimer, Robyn Nevin, Bella Heathcote",91,Thriller/Suspense,114310.0,1047083.0,2020
919,923,The Silencing,DirecTV / Saban Films,"Robin Pront (director); Micah Ranum (screenplay); Annabelle Wallis, Hero Fiennes-Tiffin, Nikolaj Coster-Waldau",202,Thriller/Suspense,10998.0,100746.0,2020
920,924,The Rental,IFC Films,"Dave Franco (director/screenplay); Joe Swanberg (screenplay); Dan Stevens, Alison Brie, Sheila Vand, Jeremy Allen White, Toby Huss",79,Thriller/Suspense,178771.0,1637548.0,2020
921,925,Summerland,IFC Films,"Jessica Swale (director/screenplay); Gemma Arterton, Gugu Mbatha-Raw, Penelope Wilton, Tom Courtenay",218,Drama,6379.0,58434.0,2020
922,926,The Tax Collector,RLJE Films,"David Ayer (director/screenplay); Bobby Soto, Shia LaBeouf, Cinthya Carmona, George Lopez",92,Action,113996.0,1044212.0,2020
923,927,Spree,RLJE Films / DreamCrew,"Eugene Kotlyarenko (director); Gene McHugh (screenplay); Joe Keery, Sasheer Zamata, Mischa Barton, John DeLuca",255,Black Comedy,3140.0,28771.0,2020
924,928,Unhinged,Solstice Studios,"Derrick Borte (director); Carl Ellsworth (screenplay); Russell Crowe, Caren Pistorius, Gabriel Bateman, Jimmi Simpson, Austin P. McKenzie",24,Thriller/Suspense,2274177.0,20831465.0,2020
925,929,Tesla,IFC Films / Campbell Grobman Films,"Michael Almereyda (director/screenplay); Ethan Hawke, Eve Hewson, Ebon Moss-Bachrach, Jim Gaffigan, Kyle MacLachlan",205,Drama,10168.0,93147.0,2020
926,930,Cut Throat City,Well Go USA Entertainment,"RZA (director); Paul Cuschieri (screenplay); Shameik Moore, T.I., Demetrius Shipp Jr., Kat Graham, Wesley Snipes, Terrence Howard, Eiza González, Ethan Hawke",101,Drama,93438.0,855894.0,2020
927,931,Words on Bathroom Walls,LD Entertainment,"Thor Freudenthal (director); Nick Naveda (screenplay); Charlie Plummer, Andy García, Taylor Russell, AnnaSophia Robb, Beth Grant, Molly Parker, Walton Goggins",71,Drama,277567.0,2542518.0,2020
928,932,Tenet,Warner Bros. Pictures / Syncopy Inc.,"Christopher Nolan (director/screenplay); John David Washington, Robert Pattinson, Elizabeth Debicki, Dimple Kapadia, Martin Donovan, Fiona Dourif, Yuri Kolokolnikov, Himesh Patel, Clémence Poésy, Aaron Taylor-Johnson, Michael Caine, Kenneth Branagh",11,Action,6336699.0,58044165.0,2020
929,933,Bill & Ted Face the Music,Orion Pictures,"Dean Parisot (director); Chris Matheson, Ed Solomon (screenplay); Keanu Reeves, Alex Winter, Kristen Schaal, Samara Weaving, Brigette Lundy-Paine, Anthony Carrigan, Erinn Hayes, Jayma Mays, Holland Taylor, Kid Cudi, William Sadler, Jillian Bell",63,Comedy,375508.0,3439660.0,2020
930,934,The New Mutants,20th Century Studios / Marvel Entertainment,"Josh Boone (director/screenplay); Knate Lee (screenplay); Maisie Williams, Anya Taylor-Joy, Charlie Heaton, Alice Braga, Blu Hunt, Henry Zaga, Adam Beach",21,Horror,2604319.0,23855569.0,2020
931,935,Centigrade,IFC Midnight,"Brendan Walsh (director/screenplay); Genesis Rodriguez, Vincent Piazza, Louis Cancelmi",288,Thriller/Suspense,1775.0,16263.0,2020
932,936,The Broken Hearts Gallery,TriStar Pictures / Stage 6 Films,"Natalie Krinsky (director/screenplay); Geraldine Viswanathan, Dacre Montgomery, Utkarsh Ambudkar, Molly Gordon, Phillipa Soo, Bernadette Peters",58,Romantic Comedy,443939.0,4066487.0,2020
933,937,Rent-A-Pal,IFC Midnight,"Jon Stevenson (director/screenplay); Wil Wheaton, Brian Landis Folkins, Kathleen Brady, Amy Rutledge, Adrian Egolf",250,Horror,3233.0,29615.0,2020
934,938,The Secrets We Keep,Bleecker Street,"Yuval Adler (director/screenplay); Ryan Covington (screenplay); Noomi Rapace, Joel Kinnaman, Chris Messina",160,Thriller/Suspense,25231.0,231119.0,2020
935,939,The Nest,IFC Films / FilmNation Entertainment,"Sean Durkin (director/screenplay); Jude Law, Carrie Coon, Charlie Shotwell, Oona Roche, Adeel Akhtar",185,Drama,15049.0,137852.0,2020
936,940,Ava,Vertical Entertainment / Voltage Pictures,"Tate Taylor (director); Matthew Newton (screenplay); Jessica Chastain, John Malkovich, Common, Geena Davis, Colin Farrell, Ioan Gruffudd, Joan Chen",132,Action,54339.0,497747.0,2020
937,941,Kajillionaire,Focus Features / Plan B Entertainment / Annapurna Pictures,"Miranda July (director/screenplay); Evan Rachel Wood, Richard Jenkins, Debra Winger, Gina Rodriguez",126,Drama,58016.0,531430.0,2020
938,942,The Last Shift,Stage 6 Films,"Andrew Cohn (director/screenplay); Richard Jenkins, Shane Paul McGhie, Da'Vine Joy Randolph, Birgundi Baker, Allison Tolman, Ed O'Neill",114,Comedy,70268.0,643658.0,2020
939,943,Possessor,Neon / Well Go USA Entertainment,"Brandon Cronenberg (director/screenplay); Andrea Riseborough, Christopher Abbott, Rossif Sutherland, Tuppence Middleton, Sean Bean, Jennifer Jason Leigh",107,Thriller/Suspense,82192.0,752885.0,2020
940,944,The Call,Voltage Pictures / Cinedigm,"Timothy Woodward Jr. (director); Patrick Stibbs (screenplay); Lin Shaye, Tobin Bell",127,Horror,56388.0,516520.0,2020
941,945,The War with Grandpa,101 Studios / Brookdale Studios,"Tim Hill (director); Tom J. Astle, Matt Ember (screenplay); Robert De Niro, Uma Thurman, Rob Riggle, Oakes Fegley, Cheech Marin, Jane Seymour, Christopher Walken",27,Comedy,2059127.0,18861607.0,2020
942,946,A Rainy Day in New York,MPI Media Group,"Woody Allen (director/screenplay); Timothée Chalamet, Elle Fanning, Selena Gomez, Jude Law, Diego Luna, Liev Schreiber",362,Romantic Comedy,299.0,2744.0,2020
943,947,Yellow Rose,Stage 6 Films,"Diane Paragas (director/screenplay); Annie J. Howell, Celena Cipriaso (screenplay); Eva Noblezada, Dale Watson, Princess Punzalan, Lea Salonga",140,Drama,40158.0,367849.0,2020
944,948,Love and Monsters,Paramount Pictures / Entertainment One / 21 Laps Entertainment,"Michael Matthews (director); Matthew Robinson, Brian Duffield (screenplay); Dylan O'Brien, Jessica Henwick, Dan Ewing, Ariana Greenblatt, Michael Rooker",90,Adventure,116890.0,1070714.0,2020
945,949,Honest Thief,Open Road Films / Briarcliff Entertainment,"Mark Williams (director/screenplay); Steve Allrich (screenplay); Liam Neeson, Kate Walsh, Robert Patrick, Anthony Ramos, Jeffrey Donovan, Jai Courtney",31,Thriller/Suspense,1546241.0,14163574.0,2020
946,950,The Kid Detective,Stage 6 Films,"Evan Morgan (director/screenplay); Adam Brody, Sophie Nélisse, Tzi Ma, Wendy Crewson, Sarah Sutherland",141,Black Comedy,39753.0,364138.0,2020
947,951,Alone,Lionsgate,"Johnny Martin (director); Matt Naylor (screenplay); Tyler Posey, Summer Spiro, Robert Ri'chard, Donald Sutherland",122,Thriller/Suspense,58772.0,538358.0,2020
948,952,2 Hearts,Freestyle Releasing,"Lance Hool (director); Veronica Hool, Robin U. Russin (screenplay); Jacob Elordi, Adan Canto, Tiera Skovbye, Radha Mitchell",82,Drama,147301.0,1349284.0,2020
949,954,The Empty Man,20th Century Studios,"David Prior (director/screenplay); James Badge Dale, Marin Ireland, Stephen Root, Ron Canada, Robert Aramayo, Joel Courtney, Sasha Frolova",67,Horror,327041.0,2995698.0,2020
950,955,Synchronic,XYZ Films / Well Go USA Entertainment,"Justin Benson, Aaron Moorhead (directors) Justin Benson (screenplay); Anthony Mackie, Jamie Dornan",115,Thriller/Suspense,69505.0,636673.0,2020
951,956,Come Play,Focus Features,"Jacob Chase (director/screenplay); Gillian Jacobs, John Gallagher Jr., Azhy Robertson, Winslow Fegley",42,Horror,1037722.0,9505540.0,2020
952,957,Spell,Paramount Players,"Mark Tonderai (director); Kurt Wimmer (screenplay); Omari Hardwick, Loretta Devine",131,Horror,54596.0,500104.0,2020
953,958,Let Him Go,Focus Features / Universal Pictures,"Thomas Bezucha (director/screenplay); Diane Lane, Kevin Costner, Lesley Manville, Will Brittain, Jeffrey Donovan",43,Thriller/Suspense,1020517.0,9347940.0,2020
954,959,The Informer,Aviron Pictures / Thunder Road Films,"Andrea Di Stefano (director/screenplay); Matt Cook, Rowan Joffe (screenplay); Joel Kinnaman, Rosamund Pike, Common, Ana de Armas, Clive Owen",149,Thriller/Suspense,32801.0,300460.0,2020
955,960,Freaky,Universal Pictures / Blumhouse Productions,"Christopher Landon (director/screenplay); Michael Kennedy (screenplay); Vince Vaughn, Kathryn Newton, Katie Finneran, Celeste O'Connor, Misha Osherovich, Alan Ruck",44,Horror,950006.0,8702060.0,2020
956,961,The Climb,Sony Pictures Classics,"Michael Angelo Covino (director/screenplay); Kyle Marvin (screenplay); Kyle Marvin, Michael Angelo Covino, Gayle Rankin, Talia Balsam, George Wendt, Judith Godrèche",159,Drama,25592.0,234429.0,2020
957,962,The Last Vermeer,TriStar Pictures,"Dan Friedkin (director); John Orloff, Mark Fergus and Hawk Ostby (screenplay); Guy Pearce, Claes Bang, Vicky Krieps",112,Drama,74823.0,685380.0,2020
958,963,Buddy Games,Saban Films / WWE Studios,"Josh Duhamel (director/screenplay); Bob Schwartz, Jude Weng (screenplay); Josh Duhamel, Dax Shepard, Olivia Munn",139,Comedy,44312.0,405904.0,2020
959,964,The Croods: A New Age,Universal Pictures / DreamWorks Animation,"Joel Crawford (director); Kevin Hageman, Dan Hageman, Paul Fisher, Bob Logan (screenplay); Nicolas Cage, Emma Stone, Ryan Reynolds, Peter Dinklage, Leslie Mann, Kelly Marie Tran, Catherine Keener, Clark Duke, Cloris Leachman",17,Adventure,3529943.0,32334280.0,2020
960,965,All My Life,Universal Pictures,"Marc Meyers (director); Todd Rosenberg (screenplay); Jessica Rothe, Harry Shum Jr., Kyle Allen, Chrissie Fit, Jay Pharoah, Marielle Scott, Keala Settle",97,Drama,98207.0,899585.0,2020
961,966,Half Brothers,Focus Features,"Luke Greenfield (director); Eduardo Cisneros, Jason Shuman (screenplay); Luis Gerardo Méndez, Connor Del Rio",75,Comedy,220103.0,2016150.0,2020
962,967,Wild Mountain Thyme,Bleecker Street / Likely Story,"John Patrick Shanley (director/screenplay); Emily Blunt, Jamie Dornan, Jon Hamm, Dearbhla Molloy, Christopher Walken",164,Drama,23301.0,213441.0,2020
